,regions,tech,vintage,cost_invest,cost_invest_units,capacity,capacity units
6980,CEN,C_LT_8FTLEDST_LFL_N,2030,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
6981,CEN,C_LT_8FTLEDST_LFL_N,2035,9.710693146894036,M$/giga lumens,7.680000000000001e-06,giga lumens
6982,CEN,C_LT_8FTLEDST_LFL_N,2040,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
6983,CEN,C_LT_8FTLEDST_LFL_N,2045,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
6984,CEN,C_LT_8FTLEDST_LFL_N,2050,6.498694644459855,M$/giga lumens,7.680000000000001e-06,giga lumens
6985,CEN,C_LT_8FTLUMHE_LFL_N,2020,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
6986,CEN,C_LT_8FTLUMHE_LFL_N,2025,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
6987,CEN,C_LT_8FTLUMHE_LFL_N,2030,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
6988,CEN,C_LT_8FTLUMHE_LFL_N,2035,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
6989,CEN,C_LT_8FTLUMHE_LFL_N,2040,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
6990,CEN,C_LT_8FTLUMHE_LFL_N,2045,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
6991,CEN,C_LT_8FTLUMHE_LFL_N,2050,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
6992,CEN,C_LT_8FTLUMST_LFL_N,2020,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
6993,CEN,C_LT_8FTLUMST_LFL_N,2025,61.06852169345625,M$/giga lumens,8.000000000000001e-06,giga lumens
6994,CEN,C_LT_8FTLUMST_LFL_N,2030,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
6995,CEN,C_LT_8FTLUMST_LFL_N,2035,36.54763425567069,M$/giga lumens,8.000000000000001e-06,giga lumens
6996,CEN,C_LT_8FTLUMST_LFL_N,2040,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
6997,CEN,C_LT_8FTLUMST_LFL_N,2045,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
6998,CEN,C_LT_8FTLUMST_LFL_N,2050,23.51567063071148,M$/giga lumens,8.000000000000001e-06,giga lumens
6999,CEN,C_LT_8FTT8HE_LFL_N,2020,12.19597958102905,M$/giga lumens,9.831000000000001e-06,giga lumens
7000,CEN,C_LT_8FTT8HE_LFL_N,2025,12.19597958102905,M$/giga lumens,9.831000000000001e-06,giga lumens
7001,CEN,C_LT_8FTT8HE_LFL_N,2030,11.91775619174891,M$/giga lumens,9.831000000000001e-06,giga lumens
7002,CEN,C_LT_8FTT8HE_LFL_N,2035,11.91775619174891,M$/giga lumens,9.831000000000001e-06,giga lumens
7003,CEN,C_LT_8FTT8HE_LFL_N,2040,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
7004,CEN,C_LT_8FTT8HE_LFL_N,2045,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
7005,CEN,C_LT_8FTT8HE_LFL_N,2050,11.654121294790576,M$/giga lumens,9.831000000000001e-06,giga lumens
7006,CEN,C_LT_8FTT8HOHE_LFL_N,2020,8.535490606600353,M$/giga lumens,1.482e-05,giga lumens
7007,CEN,C_LT_8FTT8HOHE_LFL_N,2025,8.535490606600353,M$/giga lumens,1.482e-05,giga lumens
7008,CEN,C_LT_8FTT8HOHE_LFL_N,2030,8.348854514619296,M$/giga lumens,1.482e-05,giga lumens
7009,CEN,C_LT_8FTT8HOHE_LFL_N,2035,8.348854514619296,M$/giga lumens,1.482e-05,giga lumens
7010,CEN,C_LT_8FTT8HOHE_LFL_N,2040,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
7011,CEN,C_LT_8FTT8HOHE_LFL_N,2045,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
7012,CEN,C_LT_8FTT8HOHE_LFL_N,2050,8.171204604844732,M$/giga lumens,1.482e-05,giga lumens
7013,CEN,C_LT_8FTT8HOST_LFL_N,2020,8.791759735756248,M$/giga lumens,1.4000000000000001e-05,giga lumens
7014,CEN,C_LT_8FTT8HOST_LFL_N,2025,8.791759735756248,M$/giga lumens,1.4000000000000001e-05,giga lumens
7015,CEN,C_LT_8FTT8HOST_LFL_N,2030,8.605899812919619,M$/giga lumens,1.4000000000000001e-05,giga lumens
7016,CEN,C_LT_8FTT8HOST_LFL_N,2035,8.605899812919619,M$/giga lumens,1.4000000000000001e-05,giga lumens
7017,CEN,C_LT_8FTT8HOST_LFL_N,2040,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
7018,CEN,C_LT_8FTT8HOST_LFL_N,2045,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
7019,CEN,C_LT_8FTT8HOST_LFL_N,2050,8.42882067383905,M$/giga lumens,1.4000000000000001e-05,giga lumens
7021,CEN,C_LT_8FTT8ST_LFL_N,2020,12.295670920635432,M$/giga lumens,9.553e-06,giga lumens
7022,CEN,C_LT_8FTT8ST_LFL_N,2025,12.295670920635432,M$/giga lumens,9.553e-06,giga lumens
7023,CEN,C_LT_8FTT8ST_LFL_N,2030,12.022219317219939,M$/giga lumens,9.553e-06,giga lumens
7024,CEN,C_LT_8FTT8ST_LFL_N,2035,12.022219317219939,M$/giga lumens,9.553e-06,giga lumens
7025,CEN,C_LT_8FTT8ST_LFL_N,2040,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
7026,CEN,C_LT_8FTT8ST_LFL_N,2045,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
7027,CEN,C_LT_8FTT8ST_LFL_N,2050,11.761636024553413,M$/giga lumens,9.553e-06,giga lumens
7029,CEN,C_LT_CFLHE_GSL_N,2020,67.06234358084441,M$/giga lumens,1.6400000000000002e-06,giga lumens
7030,CEN,C_LT_CFLHE_GSL_N,2025,67.06234358084441,M$/giga lumens,1.6400000000000002e-06,giga lumens
7031,CEN,C_LT_CFLHE_GSL_N,2030,66.28777850967965,M$/giga lumens,1.6400000000000002e-06,giga lumens
7032,CEN,C_LT_CFLHE_GSL_N,2035,66.28777850967965,M$/giga lumens,1.6400000000000002e-06,giga lumens
7033,CEN,C_LT_CFLHE_GSL_N,2040,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
7034,CEN,C_LT_CFLHE_GSL_N,2045,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
7035,CEN,C_LT_CFLHE_GSL_N,2050,65.55069239357128,M$/giga lumens,1.6400000000000002e-06,giga lumens
7036,CEN,C_LT_CFLST_GSL_N,2020,68.16144708964802,M$/giga lumens,1.6110000000000001e-06,giga lumens
7037,CEN,C_LT_CFLST_GSL_N,2025,68.16144708964802,M$/giga lumens,1.6110000000000001e-06,giga lumens
7038,CEN,C_LT_CFLST_GSL_N,2030,67.3792978227363,M$/giga lumens,1.6110000000000001e-06,giga lumens
7039,CEN,C_LT_CFLST_GSL_N,2035,67.3792978227363,M$/giga lumens,1.6110000000000001e-06,giga lumens
7040,CEN,C_LT_CFLST_GSL_N,2040,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
7041,CEN,C_LT_CFLST_GSL_N,2045,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
7042,CEN,C_LT_CFLST_GSL_N,2050,66.63530217860078,M$/giga lumens,1.6110000000000001e-06,giga lumens
7044,CEN,C_LT_HALST_RFL_N,2020,83.03152481626535,M$/giga lumens,1.35e-06,giga lumens
7045,CEN,C_LT_HALST_RFL_N,2025,83.03152481626535,M$/giga lumens,1.35e-06,giga lumens
7046,CEN,C_LT_HALST_RFL_N,2030,82.01468837636591,M$/giga lumens,1.35e-06,giga lumens
7047,CEN,C_LT_HALST_RFL_N,2035,82.01468837636591,M$/giga lumens,1.35e-06,giga lumens
7048,CEN,C_LT_HALST_RFL_N,2040,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
7049,CEN,C_LT_HALST_RFL_N,2045,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
7050,CEN,C_LT_HALST_RFL_N,2050,81.04338192631272,M$/giga lumens,1.35e-06,giga lumens
7052,CEN,C_LT_HIRST_RFL_N,2020,79.58504350412129,M$/giga lumens,1.4530000000000001e-06,giga lumens
7053,CEN,C_LT_HIRST_RFL_N,2025,79.58504350412129,M$/giga lumens,1.4530000000000001e-06,giga lumens
7054,CEN,C_LT_HIRST_RFL_N,2030,78.52043138779224,M$/giga lumens,1.4530000000000001e-06,giga lumens
7055,CEN,C_LT_HIRST_RFL_N,2035,78.52043138779224,M$/giga lumens,1.4530000000000001e-06,giga lumens
7056,CEN,C_LT_HIRST_RFL_N,2040,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
7057,CEN,C_LT_HIRST_RFL_N,2045,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
7058,CEN,C_LT_HIRST_RFL_N,2050,77.50517215102812,M$/giga lumens,1.4530000000000001e-06,giga lumens
7060,CEN,C_LT_LEDHE_GSL_N,2020,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
7061,CEN,C_LT_LEDHE_GSL_N,2025,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
7062,CEN,C_LT_LEDHE_GSL_N,2030,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
7063,CEN,C_LT_LEDHE_GSL_N,2035,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
7064,CEN,C_LT_LEDHE_GSL_N,2040,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
7065,CEN,C_LT_LEDHE_GSL_N,2045,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
7066,CEN,C_LT_LEDHE_GSL_N,2050,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
7067,CEN,C_LT_LEDHE_LFL_N,2020,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
7068,CEN,C_LT_LEDHE_LFL_N,2025,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
7069,CEN,C_LT_LEDHE_LFL_N,2030,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
7070,CEN,C_LT_LEDHE_LFL_N,2035,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
7071,CEN,C_LT_LEDHE_LFL_N,2040,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
7072,CEN,C_LT_LEDHE_LFL_N,2045,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
7073,CEN,C_LT_LEDHE_LFL_N,2050,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
7074,CEN,C_LT_LEDHE_RFL_N,2020,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
7075,CEN,C_LT_LEDHE_RFL_N,2025,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
7076,CEN,C_LT_LEDHE_RFL_N,2030,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
7077,CEN,C_LT_LEDHE_RFL_N,2035,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
7078,CEN,C_LT_LEDHE_RFL_N,2040,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
7079,CEN,C_LT_LEDHE_RFL_N,2045,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
7080,CEN,C_LT_LEDHE_RFL_N,2050,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
7081,CEN,C_LT_LEDST_GSL_N,2020,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
7082,CEN,C_LT_LEDST_GSL_N,2025,9.808867187499999,M$/giga lumens,1.6000000000000001e-06,giga lumens
7083,CEN,C_LT_LEDST_GSL_N,2030,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
7084,CEN,C_LT_LEDST_GSL_N,2035,6.281004380507505,M$/giga lumens,1.6000000000000001e-06,giga lumens
7085,CEN,C_LT_LEDST_GSL_N,2040,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
7086,CEN,C_LT_LEDST_GSL_N,2045,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
7087,CEN,C_LT_LEDST_GSL_N,2050,5.064499964303198,M$/giga lumens,1.6000000000000001e-06,giga lumens
7088,CEN,C_LT_LEDST_LFL_N,2020,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
7089,CEN,C_LT_LEDST_LFL_N,2025,24.298379938300382,M$/giga lumens,2.1000000000000002e-06,giga lumens
7090,CEN,C_LT_LEDST_LFL_N,2030,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
7091,CEN,C_LT_LEDST_LFL_N,2035,18.288421278596292,M$/giga lumens,2.1000000000000002e-06,giga lumens
7092,CEN,C_LT_LEDST_LFL_N,2040,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
7093,CEN,C_LT_LEDST_LFL_N,2045,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
7094,CEN,C_LT_LEDST_LFL_N,2050,15.532230821832647,M$/giga lumens,2.1000000000000002e-06,giga lumens
7095,CEN,C_LT_LEDST_RFL_N,2020,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
7096,CEN,C_LT_LEDST_RFL_N,2025,16.31762314668034,M$/giga lumens,1.4000000000000001e-06,giga lumens
7097,CEN,C_LT_LEDST_RFL_N,2030,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
7098,CEN,C_LT_LEDST_RFL_N,2035,10.85890257832898,M$/giga lumens,1.4000000000000001e-06,giga lumens
7099,CEN,C_LT_LEDST_RFL_N,2040,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
7100,CEN,C_LT_LEDST_RFL_N,2045,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
7101,CEN,C_LT_LEDST_RFL_N,2050,7.78562826370757,M$/giga lumens,1.4000000000000001e-06,giga lumens
7102,CEN,C_LT_LUMHE_HB_N,2020,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
7103,CEN,C_LT_LUMHE_HB_N,2025,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
7104,CEN,C_LT_LUMHE_HB_N,2030,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
7105,CEN,C_LT_LUMHE_HB_N,2035,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
7106,CEN,C_LT_LUMHE_HB_N,2040,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
7107,CEN,C_LT_LUMHE_HB_N,2045,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
7108,CEN,C_LT_LUMHE_HB_N,2050,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
7109,CEN,C_LT_LUMHE_LB_N,2020,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
7110,CEN,C_LT_LUMHE_LB_N,2025,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
7111,CEN,C_LT_LUMHE_LB_N,2030,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
7112,CEN,C_LT_LUMHE_LB_N,2035,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
7113,CEN,C_LT_LUMHE_LB_N,2040,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
7114,CEN,C_LT_LUMHE_LB_N,2045,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
7115,CEN,C_LT_LUMHE_LB_N,2050,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
7116,CEN,C_LT_LUMHE_LFL_N,2020,27.266089719321144,M$/giga lumens,5e-06,giga lumens
7117,CEN,C_LT_LUMHE_LFL_N,2025,27.266089719321144,M$/giga lumens,5e-06,giga lumens
7118,CEN,C_LT_LUMHE_LFL_N,2030,17.763525538511747,M$/giga lumens,5e-06,giga lumens
7119,CEN,C_LT_LUMHE_LFL_N,2035,17.763525538511747,M$/giga lumens,5e-06,giga lumens
7120,CEN,C_LT_LUMHE_LFL_N,2040,12.715160264360312,M$/giga lumens,5e-06,giga lumens
7121,CEN,C_LT_LUMHE_LFL_N,2045,12.715160264360312,M$/giga lumens,5e-06,giga lumens
7122,CEN,C_LT_LUMHE_LFL_N,2050,12.715160264360312,M$/giga lumens,5e-06,giga lumens
7123,CEN,C_LT_LUMST_HB_N,2020,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
7124,CEN,C_LT_LUMST_HB_N,2025,31.48505508781413,M$/giga lumens,1.6000000000000003e-05,giga lumens
7125,CEN,C_LT_LUMST_HB_N,2030,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
7126,CEN,C_LT_LUMST_HB_N,2035,19.837345435398984,M$/giga lumens,1.6000000000000003e-05,giga lumens
7127,CEN,C_LT_LUMST_HB_N,2040,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
7128,CEN,C_LT_LUMST_HB_N,2045,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
7129,CEN,C_LT_LUMST_HB_N,2050,13.647258753365696,M$/giga lumens,1.6000000000000003e-05,giga lumens
7130,CEN,C_LT_LUMST_LB_N,2020,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
7131,CEN,C_LT_LUMST_LB_N,2025,40.00378732865535,M$/giga lumens,7.000000000000001e-06,giga lumens
7132,CEN,C_LT_LUMST_LB_N,2030,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
7133,CEN,C_LT_LUMST_LB_N,2035,28.356077676240204,M$/giga lumens,7.000000000000001e-06,giga lumens
7134,CEN,C_LT_LUMST_LB_N,2040,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
7135,CEN,C_LT_LUMST_LB_N,2045,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
7136,CEN,C_LT_LUMST_LB_N,2050,21.992936381014545,M$/giga lumens,7.000000000000001e-06,giga lumens
7137,CEN,C_LT_LUMST_LFL_N,2020,27.266089719321144,M$/giga lumens,5e-06,giga lumens
7138,CEN,C_LT_LUMST_LFL_N,2025,27.266089719321144,M$/giga lumens,5e-06,giga lumens
7139,CEN,C_LT_LUMST_LFL_N,2030,17.763525538511747,M$/giga lumens,5e-06,giga lumens
7140,CEN,C_LT_LUMST_LFL_N,2035,17.763525538511747,M$/giga lumens,5e-06,giga lumens
7141,CEN,C_LT_LUMST_LFL_N,2040,12.715160264360312,M$/giga lumens,5e-06,giga lumens
7142,CEN,C_LT_LUMST_LFL_N,2045,12.715160264360312,M$/giga lumens,5e-06,giga lumens
7143,CEN,C_LT_LUMST_LFL_N,2050,12.715160264360312,M$/giga lumens,5e-06,giga lumens
7147,CEN,C_LT_MERCST_HB_N,2020,16.468600757675905,M$/giga lumens,1.58e-05,giga lumens
7148,CEN,C_LT_MERCST_HB_N,2025,16.468600757675905,M$/giga lumens,1.58e-05,giga lumens
7149,CEN,C_LT_MERCST_HB_N,2030,15.991400357768446,M$/giga lumens,1.58e-05,giga lumens
7150,CEN,C_LT_MERCST_HB_N,2035,15.991400357768446,M$/giga lumens,1.58e-05,giga lumens
7151,CEN,C_LT_MERCST_HB_N,2040,15.537541281769505,M$/giga lumens,1.58e-05,giga lumens
7152,CEN,C_LT_MERCST_HB_N,2045,15.537541281769505,M$/giga lumens,1.58e-05,giga lumens
7153,CEN,C_LT_MERCST_HB_N,2050,15.537541281769505,M$/giga lumens,1.58e-05,giga lumens
7154,CEN,C_LT_MERCST_LB_N,2020,26.05361378431303,M$/giga lumens,7.4e-06,giga lumens
7155,CEN,C_LT_MERCST_LB_N,2025,26.05361378431303,M$/giga lumens,7.4e-06,giga lumens
7156,CEN,C_LT_MERCST_LB_N,2030,25.480489655370118,M$/giga lumens,7.4e-06,giga lumens
7157,CEN,C_LT_MERCST_LB_N,2035,25.480489655370118,M$/giga lumens,7.4e-06,giga lumens
7158,CEN,C_LT_MERCST_LB_N,2040,24.935052682414792,M$/giga lumens,7.4e-06,giga lumens
7159,CEN,C_LT_MERCST_LB_N,2045,24.935052682414792,M$/giga lumens,7.4e-06,giga lumens
7160,CEN,C_LT_MERCST_LB_N,2050,24.935052682414792,M$/giga lumens,7.4e-06,giga lumens
7163,CEN,C_LT_MTHALST_HB_N,2020,9.543477145122793,M$/giga lumens,3.2000000000000005e-05,giga lumens
7164,CEN,C_LT_MTHALST_HB_N,2025,9.543477145122793,M$/giga lumens,3.2000000000000005e-05,giga lumens
7165,CEN,C_LT_MTHALST_HB_N,2030,9.292813208836485,M$/giga lumens,3.2000000000000005e-05,giga lumens
7166,CEN,C_LT_MTHALST_HB_N,2035,9.292813208836485,M$/giga lumens,3.2000000000000005e-05,giga lumens
7167,CEN,C_LT_MTHALST_HB_N,2040,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
7168,CEN,C_LT_MTHALST_HB_N,2045,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
7169,CEN,C_LT_MTHALST_HB_N,2050,9.054634449453326,M$/giga lumens,3.2000000000000005e-05,giga lumens
7170,CEN,C_LT_MTHALST_LB_N,2020,27.87958172169395,M$/giga lumens,7.4e-06,giga lumens
7171,CEN,C_LT_MTHALST_LB_N,2025,27.87958172169395,M$/giga lumens,7.4e-06,giga lumens
7172,CEN,C_LT_MTHALST_LB_N,2030,27.25800506977277,M$/giga lumens,7.4e-06,giga lumens
7173,CEN,C_LT_MTHALST_LB_N,2035,27.25800506977277,M$/giga lumens,7.4e-06,giga lumens
7174,CEN,C_LT_MTHALST_LB_N,2040,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
7175,CEN,C_LT_MTHALST_LB_N,2045,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
7176,CEN,C_LT_MTHALST_LB_N,2050,26.64888763804601,M$/giga lumens,7.4e-06,giga lumens
7179,CEN,C_LT_NAVAPST_HB_N,2020,20.31312065510535,M$/giga lumens,2.43e-05,giga lumens
7180,CEN,C_LT_NAVAPST_HB_N,2025,20.31312065510535,M$/giga lumens,2.43e-05,giga lumens
7181,CEN,C_LT_NAVAPST_HB_N,2030,19.60445479462818,M$/giga lumens,2.43e-05,giga lumens
7182,CEN,C_LT_NAVAPST_HB_N,2035,19.60445479462818,M$/giga lumens,2.43e-05,giga lumens
7183,CEN,C_LT_NAVAPST_HB_N,2040,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
7184,CEN,C_LT_NAVAPST_HB_N,2045,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
7185,CEN,C_LT_NAVAPST_HB_N,2050,18.930358000515742,M$/giga lumens,2.43e-05,giga lumens
7186,CEN,C_LT_NAVAPST_LB_N,2020,35.52657181397248,M$/giga lumens,8.550000000000001e-06,giga lumens
7187,CEN,C_LT_NAVAPST_LB_N,2025,35.52657181397248,M$/giga lumens,8.550000000000001e-06,giga lumens
7188,CEN,C_LT_NAVAPST_LB_N,2030,34.3955110135816,M$/giga lumens,8.550000000000001e-06,giga lumens
7189,CEN,C_LT_NAVAPST_LB_N,2035,34.3955110135816,M$/giga lumens,8.550000000000001e-06,giga lumens
7190,CEN,C_LT_NAVAPST_LB_N,2040,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
7191,CEN,C_LT_NAVAPST_LB_N,2045,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
7192,CEN,C_LT_NAVAPST_LB_N,2050,33.31956546405722,M$/giga lumens,8.550000000000001e-06,giga lumens
7195,CEN,C_LT_T5HE_LFL_N,2020,55.49497753075859,M$/giga lumens,2.898e-06,giga lumens
7196,CEN,C_LT_T5HE_LFL_N,2025,55.49497753075859,M$/giga lumens,2.898e-06,giga lumens
7197,CEN,C_LT_T5HE_LFL_N,2030,53.37048033374056,M$/giga lumens,2.898e-06,giga lumens
7198,CEN,C_LT_T5HE_LFL_N,2035,53.37048033374056,M$/giga lumens,2.898e-06,giga lumens
7199,CEN,C_LT_T5HE_LFL_N,2040,51.35203124971845,M$/giga lumens,2.898e-06,giga lumens
7200,CEN,C_LT_T5HE_LFL_N,2045,51.35203124971845,M$/giga lumens,2.898e-06,giga lumens
7201,CEN,C_LT_T5HE_LFL_N,2050,51.35203124971845,M$/giga lumens,2.898e-06,giga lumens
7202,CEN,C_LT_T5HOHE_HB_N,2020,10.039362761096603,M$/giga lumens,1.9e-05,giga lumens
7203,CEN,C_LT_T5HOHE_HB_N,2025,10.039362761096603,M$/giga lumens,1.9e-05,giga lumens
7204,CEN,C_LT_T5HOHE_HB_N,2030,9.668413159612475,M$/giga lumens,1.9e-05,giga lumens
7205,CEN,C_LT_T5HOHE_HB_N,2035,9.668413159612475,M$/giga lumens,1.9e-05,giga lumens
7206,CEN,C_LT_T5HOHE_HB_N,2040,9.315795369829598,M$/giga lumens,1.9e-05,giga lumens
7207,CEN,C_LT_T5HOHE_HB_N,2045,9.315795369829598,M$/giga lumens,1.9e-05,giga lumens
7208,CEN,C_LT_T5HOHE_HB_N,2050,9.315795369829598,M$/giga lumens,1.9e-05,giga lumens
7209,CEN,C_LT_T5HOST_HB_N,2020,10.937106968798556,M$/giga lumens,1.7092000000000002e-05,giga lumens
7210,CEN,C_LT_T5HOST_HB_N,2025,10.937106968798556,M$/giga lumens,1.7092000000000002e-05,giga lumens
7211,CEN,C_LT_T5HOST_HB_N,2030,10.535536294253673,M$/giga lumens,1.7092000000000002e-05,giga lumens
7212,CEN,C_LT_T5HOST_HB_N,2035,10.535536294253673,M$/giga lumens,1.7092000000000002e-05,giga lumens
7213,CEN,C_LT_T5HOST_HB_N,2040,10.153744473828166,M$/giga lumens,1.7092000000000002e-05,giga lumens
7214,CEN,C_LT_T5HOST_HB_N,2045,10.153744473828166,M$/giga lumens,1.7092000000000002e-05,giga lumens
7215,CEN,C_LT_T5HOST_HB_N,2050,10.153744473828166,M$/giga lumens,1.7092000000000002e-05,giga lumens
7217,CEN,C_LT_T5ST_LFL_N,2020,59.21684163261374,M$/giga lumens,2.697e-06,giga lumens
7218,CEN,C_LT_T5ST_LFL_N,2025,59.21684163261374,M$/giga lumens,2.697e-06,giga lumens
7219,CEN,C_LT_T5ST_LFL_N,2030,56.95300342780053,M$/giga lumens,2.697e-06,giga lumens
7220,CEN,C_LT_T5ST_LFL_N,2035,56.95300342780053,M$/giga lumens,2.697e-06,giga lumens
7221,CEN,C_LT_T5ST_LFL_N,2040,54.80311681047794,M$/giga lumens,2.697e-06,giga lumens
7222,CEN,C_LT_T5ST_LFL_N,2045,54.80311681047794,M$/giga lumens,2.697e-06,giga lumens
7223,CEN,C_LT_T5ST_LFL_N,2050,54.80311681047794,M$/giga lumens,2.697e-06,giga lumens
7226,CEN,C_LT_T8HE_LFL_N,2020,29.218070499442423,M$/giga lumens,2.915e-06,giga lumens
7227,CEN,C_LT_T8HE_LFL_N,2025,29.218070499442423,M$/giga lumens,2.915e-06,giga lumens
7228,CEN,C_LT_T8HE_LFL_N,2030,28.374633294743578,M$/giga lumens,2.915e-06,giga lumens
7229,CEN,C_LT_T8HE_LFL_N,2035,28.374633294743578,M$/giga lumens,2.915e-06,giga lumens
7230,CEN,C_LT_T8HE_LFL_N,2040,27.57336795027968,M$/giga lumens,2.915e-06,giga lumens
