,regions,periods,demand_comm,demand,demand_units
5914,CEN,2028,RRF,271.34917218486686,MEGA_CUBIC_FEET
5915,MID_AT,2028,RRF,583.3177342067136,MEGA_CUBIC_FEET
5916,NE,2028,RRF,388.4794918268746,MEGA_CUBIC_FEET
5917,NW,2028,RRF,170.18500179982215,MEGA_CUBIC_FEET
5918,N_CEN,2028,RRF,537.5188275724107,MEGA_CUBIC_FEET
5919,SE,2028,RRF,703.3394413122226,MEGA_CUBIC_FEET
5920,SW,2028,RRF,241.86168507626425,MEGA_CUBIC_FEET
5921,TX,2028,RRF,260.5626046563505,MEGA_CUBIC_FEET
5922,CA,2029,RRF,394.21721430442574,MEGA_CUBIC_FEET
5923,CEN,2029,RRF,273.7030759633099,MEGA_CUBIC_FEET
5924,MID_AT,2029,RRF,588.3896873343853,MEGA_CUBIC_FEET
5925,NE,2029,RRF,392.08746776917326,MEGA_CUBIC_FEET
5926,NW,2029,RRF,172.08385926120053,MEGA_CUBIC_FEET
5927,N_CEN,2029,RRF,541.7031797948304,MEGA_CUBIC_FEET
5928,SE,2029,RRF,710.0872412068735,MEGA_CUBIC_FEET
5929,SW,2029,RRF,244.85534468725865,MEGA_CUBIC_FEET
5930,TX,2029,RRF,263.1186731759114,MEGA_CUBIC_FEET
5931,CA,2030,RRF,398.4345371693442,MEGA_CUBIC_FEET
5932,CEN,2030,RRF,276.03412041653877,MEGA_CUBIC_FEET
5933,MID_AT,2030,RRF,593.4917159362179,MEGA_CUBIC_FEET
5934,NE,2030,RRF,395.7440510604076,MEGA_CUBIC_FEET
5935,NW,2030,RRF,173.98528432198924,MEGA_CUBIC_FEET
5936,N_CEN,2030,RRF,545.9264566468112,MEGA_CUBIC_FEET
5937,SE,2030,RRF,716.7913392693416,MEGA_CUBIC_FEET
5938,SW,2030,RRF,247.82442550678425,MEGA_CUBIC_FEET
5939,TX,2030,RRF,265.6239787769664,MEGA_CUBIC_FEET
5940,CA,2031,RRF,402.6881055964168,MEGA_CUBIC_FEET
5941,CEN,2031,RRF,278.36097687016485,MEGA_CUBIC_FEET
5942,MID_AT,2031,RRF,598.649401021971,MEGA_CUBIC_FEET
5943,NE,2031,RRF,399.46090078708573,MEGA_CUBIC_FEET
5944,NW,2031,RRF,175.89763148976982,MEGA_CUBIC_FEET
5945,N_CEN,2031,RRF,550.215881218921,MEGA_CUBIC_FEET
5946,SE,2031,RRF,723.4928809967981,MEGA_CUBIC_FEET
5947,SW,2031,RRF,250.78769277827766,MEGA_CUBIC_FEET
5948,TX,2031,RRF,268.09948303469713,MEGA_CUBIC_FEET
5949,CA,2032,RRF,406.88376914322424,MEGA_CUBIC_FEET
5950,CEN,2032,RRF,280.63127963272177,MEGA_CUBIC_FEET
5951,MID_AT,2032,RRF,603.7247842964064,MEGA_CUBIC_FEET
5952,NE,2032,RRF,403.1348821652279,MEGA_CUBIC_FEET
5953,NW,2032,RRF,177.78272116432336,MEGA_CUBIC_FEET
5954,N_CEN,2032,RRF,554.439719614516,MEGA_CUBIC_FEET
5955,SE,2032,RRF,730.0541528214384,MEGA_CUBIC_FEET
5956,SW,2032,RRF,253.7035429279594,MEGA_CUBIC_FEET
5957,TX,2032,RRF,270.5044796919581,MEGA_CUBIC_FEET
5958,CA,2033,RRF,410.98096338906265,MEGA_CUBIC_FEET
5959,CEN,2033,RRF,282.82334968465716,MEGA_CUBIC_FEET
5960,MID_AT,2033,RRF,608.6540484842716,MEGA_CUBIC_FEET
5961,NE,2033,RRF,406.71796941967483,MEGA_CUBIC_FEET
5962,NW,2033,RRF,179.62339726235757,MEGA_CUBIC_FEET
5963,N_CEN,2033,RRF,558.5295537510555,MEGA_CUBIC_FEET
5964,SE,2033,RRF,736.419242926608,MEGA_CUBIC_FEET
5965,SW,2033,RRF,256.54996671224114,MEGA_CUBIC_FEET
5966,TX,2033,RRF,272.82763460240585,MEGA_CUBIC_FEET
5967,CA,2034,RRF,415.0580276382451,MEGA_CUBIC_FEET
5968,CEN,2034,RRF,285.00665157082267,MEGA_CUBIC_FEET
5969,MID_AT,2034,RRF,613.5538578795301,MEGA_CUBIC_FEET
5970,NE,2034,RRF,410.2767474236251,MEGA_CUBIC_FEET
5971,NW,2034,RRF,181.45621244556995,MEGA_CUBIC_FEET
5972,N_CEN,2034,RRF,562.5963392449979,MEGA_CUBIC_FEET
5973,SE,2034,RRF,742.7570516441626,MEGA_CUBIC_FEET
5974,SW,2034,RRF,259.3892420723747,MEGA_CUBIC_FEET
5975,TX,2034,RRF,275.14252977176056,MEGA_CUBIC_FEET
5976,CA,2035,RRF,419.1350434539016,MEGA_CUBIC_FEET
5977,CEN,2035,RRF,287.207995010074,MEGA_CUBIC_FEET
5978,MID_AT,2035,RRF,618.4513195722546,MEGA_CUBIC_FEET
5979,NE,2035,RRF,413.81734687058565,MEGA_CUBIC_FEET
5980,NW,2035,RRF,183.29268254588453,MEGA_CUBIC_FEET
5981,N_CEN,2035,RRF,566.6581437147491,MEGA_CUBIC_FEET
5982,SE,2035,RRF,749.1318602921727,MEGA_CUBIC_FEET
5983,SW,2035,RRF,262.2497389865049,MEGA_CUBIC_FEET
5984,TX,2035,RRF,277.48789759972345,MEGA_CUBIC_FEET
5985,CA,2036,RRF,423.21163884795504,MEGA_CUBIC_FEET
5986,CEN,2036,RRF,289.4434849898265,MEGA_CUBIC_FEET
5987,MID_AT,2036,RRF,623.345676407596,MEGA_CUBIC_FEET
5988,NE,2036,RRF,417.3272891155672,MEGA_CUBIC_FEET
5989,NW,2036,RRF,185.13606323804595,MEGA_CUBIC_FEET
5990,N_CEN,2036,RRF,570.7046265301958,MEGA_CUBIC_FEET
5991,SE,2036,RRF,755.5822643882498,MEGA_CUBIC_FEET
5992,SW,2036,RRF,265.1509864971627,MEGA_CUBIC_FEET
5993,TX,2036,RRF,279.89239150697637,MEGA_CUBIC_FEET
5994,CA,2037,RRF,427.27255134996295,MEGA_CUBIC_FEET
5995,CEN,2037,RRF,291.67872525783054,MEGA_CUBIC_FEET
5996,MID_AT,2037,RRF,628.2131318039767,MEGA_CUBIC_FEET
5997,NE,2037,RRF,420.80989384690173,MEGA_CUBIC_FEET
5998,NW,2037,RRF,186.97501318136037,MEGA_CUBIC_FEET
5999,N_CEN,2037,RRF,574.7173127558683,MEGA_CUBIC_FEET
6000,SE,2037,RRF,762.0299180773136,MEGA_CUBIC_FEET
6001,SW,2037,RRF,268.0564553087259,MEGA_CUBIC_FEET
6002,TX,2037,RRF,282.3082967902552,MEGA_CUBIC_FEET
6003,CA,2038,RRF,431.33143985039317,MEGA_CUBIC_FEET
6004,CEN,2038,RRF,293.9087710398988,MEGA_CUBIC_FEET
6005,MID_AT,2038,RRF,633.077790485301,MEGA_CUBIC_FEET
6006,NE,2038,RRF,424.2934497443355,MEGA_CUBIC_FEET
6007,NW,2038,RRF,188.8124202452713,MEGA_CUBIC_FEET
6008,N_CEN,2038,RRF,578.7304285854455,MEGA_CUBIC_FEET
6009,SE,2038,RRF,768.4666229696288,MEGA_CUBIC_FEET
6010,SW,2038,RRF,270.9568551478764,MEGA_CUBIC_FEET
6011,TX,2038,RRF,284.7141930503188,MEGA_CUBIC_FEET
6012,CA,2039,RRF,435.37340649307885,MEGA_CUBIC_FEET
6013,CEN,2039,RRF,296.11982005914587,MEGA_CUBIC_FEET
6014,MID_AT,2039,RRF,637.9203408554756,MEGA_CUBIC_FEET
6015,NE,2039,RRF,427.7651544202687,MEGA_CUBIC_FEET
6016,NW,2039,RRF,190.64112931590188,MEGA_CUBIC_FEET
6017,N_CEN,2039,RRF,582.7324490841439,MEGA_CUBIC_FEET
6018,SE,2039,RRF,774.8579678631708,MEGA_CUBIC_FEET
6019,SW,2039,RRF,273.8391640218373,MEGA_CUBIC_FEET
6020,TX,2039,RRF,287.09111828569496,MEGA_CUBIC_FEET
6021,CA,2040,RRF,439.3837541868828,MEGA_CUBIC_FEET
6022,CEN,2040,RRF,298.3049963461671,MEGA_CUBIC_FEET
6023,MID_AT,2040,RRF,642.7184606235171,MEGA_CUBIC_FEET
6024,NE,2040,RRF,431.2076255322376,MEGA_CUBIC_FEET
6025,NW,2040,RRF,192.45507847740828,MEGA_CUBIC_FEET
6026,N_CEN,2040,RRF,586.6996791183578,MEGA_CUBIC_FEET
6027,SE,2040,RRF,781.1873182076885,MEGA_CUBIC_FEET
6028,SW,2040,RRF,276.6962978713833,MEGA_CUBIC_FEET
6029,TX,2040,RRF,289.4356107514876,MEGA_CUBIC_FEET
6030,CA,2041,RRF,442.01101080622993,MEGA_CUBIC_FEET
6031,CEN,2041,RRF,300.13503067247365,MEGA_CUBIC_FEET
6032,MID_AT,2041,RRF,644.0603341369483,MEGA_CUBIC_FEET
6033,NE,2041,RRF,431.24406885112387,MEGA_CUBIC_FEET
6034,NW,2041,RRF,193.7587063502127,MEGA_CUBIC_FEET
6035,N_CEN,2041,RRF,586.0213629809347,MEGA_CUBIC_FEET
6036,SE,2041,RRF,785.8188922683852,MEGA_CUBIC_FEET
6037,SW,2041,RRF,279.2344745826865,MEGA_CUBIC_FEET
6038,TX,2041,RRF,292.52183555522714,MEGA_CUBIC_FEET
6039,CA,2042,RRF,444.59512430647135,MEGA_CUBIC_FEET
6040,CEN,2042,RRF,301.94895078394416,MEGA_CUBIC_FEET
6041,MID_AT,2042,RRF,645.3422704974262,MEGA_CUBIC_FEET
6042,NE,2042,RRF,431.23192455650957,MEGA_CUBIC_FEET
6043,NW,2042,RRF,195.04696105917975,MEGA_CUBIC_FEET
6044,N_CEN,2042,RRF,585.2698817746464,MEGA_CUBIC_FEET
6045,SE,2042,RRF,790.4067076312411,MEGA_CUBIC_FEET
6046,SW,2042,RRF,281.765855108134,MEGA_CUBIC_FEET
6047,TX,2042,RRF,295.6051317974995,MEGA_CUBIC_FEET
6048,CA,2043,RRF,447.1354191693483,MEGA_CUBIC_FEET
6049,CEN,2043,RRF,303.7494621040528,MEGA_CUBIC_FEET
6050,MID_AT,2043,RRF,646.570536708137,MEGA_CUBIC_FEET
6051,NE,2043,RRF,431.1755425855438,MEGA_CUBIC_FEET
6052,NW,2043,RRF,196.32002992983732,MEGA_CUBIC_FEET
6053,N_CEN,2043,RRF,584.4512762185578,MEGA_CUBIC_FEET
6054,SE,2043,RRF,794.9578765589179,MEGA_CUBIC_FEET
6055,SW,2043,RRF,284.29280753135464,MEGA_CUBIC_FEET
6056,TX,2043,RRF,298.68790393474546,MEGA_CUBIC_FEET
6057,CA,2044,RRF,449.6269220848871,MEGA_CUBIC_FEET
6058,CEN,2044,RRF,305.5399565013788,MEGA_CUBIC_FEET
6059,MID_AT,2044,RRF,647.7527589312931,MEGA_CUBIC_FEET
6060,NE,2044,RRF,431.0801451984205,MEGA_CUBIC_FEET
6061,NW,2044,RRF,197.57680274777178,MEGA_CUBIC_FEET
6062,N_CEN,2044,RRF,583.5727407733087,MEGA_CUBIC_FEET
6063,SE,2044,RRF,799.4813010143447,MEGA_CUBIC_FEET
6064,SW,2044,RRF,286.8183750582575,MEGA_CUBIC_FEET
6065,TX,2044,RRF,301.77328256788553,MEGA_CUBIC_FEET
6066,CA,2045,RRF,452.0826440323013,MEGA_CUBIC_FEET
6067,CEN,2045,RRF,307.32372381292754,MEGA_CUBIC_FEET
6068,MID_AT,2045,RRF,648.8962297986858,MEGA_CUBIC_FEET
6069,NE,2045,RRF,430.9506929084069,MEGA_CUBIC_FEET
6070,NW,2045,RRF,198.82207761260693,MEGA_CUBIC_FEET
6071,N_CEN,2045,RRF,582.6410821116181,MEGA_CUBIC_FEET
6072,SE,2045,RRF,803.985608898411,MEGA_CUBIC_FEET
6073,SW,2045,RRF,289.34554324849233,MEGA_CUBIC_FEET
6074,TX,2045,RRF,304.86435678993575,MEGA_CUBIC_FEET
6075,CA,2046,RRF,454.49370588401064,MEGA_CUBIC_FEET
6076,CEN,2046,RRF,309.1040855398683,MEGA_CUBIC_FEET
6077,MID_AT,2046,RRF,650.0081938775364,MEGA_CUBIC_FEET
6078,NE,2046,RRF,430.79207553828587,MEGA_CUBIC_FEET
6079,NW,2046,RRF,200.05346056016668,MEGA_CUBIC_FEET
6080,N_CEN,2046,RRF,581.6629777179746,MEGA_CUBIC_FEET
6081,SE,2046,RRF,808.4795039234848,MEGA_CUBIC_FEET
6082,SW,2046,RRF,291.8773644426617,MEGA_CUBIC_FEET
6083,TX,2046,RRF,307.96430488713764,MEGA_CUBIC_FEET
6084,CA,2047,RRF,456.878819164607,MEGA_CUBIC_FEET
6085,CEN,2047,RRF,310.88280947063095,MEGA_CUBIC_FEET
6086,MID_AT,2047,RRF,651.0925271557372,MEGA_CUBIC_FEET
6087,NE,2047,RRF,430.6069158014903,MEGA_CUBIC_FEET
6088,NW,2047,RRF,201.27738907833728,MEGA_CUBIC_FEET
6089,N_CEN,2047,RRF,580.6420149465374,MEGA_CUBIC_FEET
6090,SE,2047,RRF,812.9676196841458,MEGA_CUBIC_FEET
6091,SW,2047,RRF,294.41545667053236,MEGA_CUBIC_FEET
6092,TX,2047,RRF,311.07480822222885,MEGA_CUBIC_FEET
6093,CA,2048,RRF,459.2362780957604,MEGA_CUBIC_FEET
6094,CEN,2048,RRF,312.66264293369255,MEGA_CUBIC_FEET
6095,MID_AT,2048,RRF,652.1550877489146,MEGA_CUBIC_FEET
6096,NE,2048,RRF,430.39912363018965,MEGA_CUBIC_FEET
6097,NW,2048,RRF,202.49374605757703,MEGA_CUBIC_FEET
6098,N_CEN,2048,RRF,579.5834964962609,MEGA_CUBIC_FEET
6099,SE,2048,RRF,817.4571468815227,MEGA_CUBIC_FEET
6100,SW,2048,RRF,296.9623880635525,MEGA_CUBIC_FEET
6101,TX,2048,RRF,314.19856337842856,MEGA_CUBIC_FEET
6102,CA,2049,RRF,461.55970785484345,MEGA_CUBIC_FEET
6103,CEN,2049,RRF,314.4465651607473,MEGA_CUBIC_FEET
6104,MID_AT,2049,RRF,653.2021210334003,MEGA_CUBIC_FEET
6105,NE,2049,RRF,430.1728315886207,MEGA_CUBIC_FEET
6106,NW,2049,RRF,203.70092136992878,MEGA_CUBIC_FEET
6107,N_CEN,2049,RRF,578.4929966518622,MEGA_CUBIC_FEET
6108,SE,2049,RRF,821.9558766890538,MEGA_CUBIC_FEET
6109,SW,2049,RRF,299.5209780846967,MEGA_CUBIC_FEET
6110,TX,2049,RRF,317.3385482606739,MEGA_CUBIC_FEET
6111,CA,2050,RRF,463.8615162059655,MEGA_CUBIC_FEET
6112,CEN,2050,RRF,316.23705903333985,MEGA_CUBIC_FEET
6113,MID_AT,2050,RRF,654.2387446185542,MEGA_CUBIC_FEET
6114,NE,2050,RRF,429.93139602628145,MEGA_CUBIC_FEET
6115,NW,2050,RRF,204.9034095098825,MEGA_CUBIC_FEET
6116,N_CEN,2050,RRF,577.3750171313253,MEGA_CUBIC_FEET
6117,SE,2050,RRF,826.4702967621704,MEGA_CUBIC_FEET
6118,SW,2050,RRF,302.09360470905426,MEGA_CUBIC_FEET
6119,TX,2050,RRF,320.49728894464874,MEGA_CUBIC_FEET
6120,CA,2017,RSH,174.8872693510857,PJ
6121,CEN,2017,RSH,242.34657615399254,PJ
6122,MID_AT,2017,RSH,846.873893072223,PJ
6123,NE,2017,RSH,734.7909263813305,PJ
6124,NW,2017,RSH,158.5376311792488,PJ
6125,N_CEN,2017,RSH,894.4737020947332,PJ
6126,SE,2017,RSH,394.3601155286555,PJ
6127,SW,2017,RSH,189.3490980702953,PJ
6128,TX,2017,RSH,130.974343968093,PJ
6129,CA,2018,RSH,194.21085601049722,PJ
6130,CEN,2018,RSH,249.93039554385751,PJ
6131,MID_AT,2018,RSH,852.9290010993118,PJ
6132,NE,2018,RSH,730.1452519206124,PJ
6133,NW,2018,RSH,172.98857693826392,PJ
6134,N_CEN,2018,RSH,914.3941180705635,PJ
6135,SE,2018,RSH,399.5527341009588,PJ
6136,SW,2018,RSH,198.71421239556935,PJ
6137,TX,2018,RSH,135.96546588820908,PJ
6138,CA,2019,RSH,196.91787149392593,PJ
6139,CEN,2019,RSH,252.8505251593683,PJ
6140,MID_AT,2019,RSH,862.539328100575,PJ
6141,NE,2019,RSH,739.0806792511996,PJ
6142,NW,2019,RSH,175.43350486707234,PJ
6143,N_CEN,2019,RSH,926.0652129275977,PJ
6144,SE,2019,RSH,403.4762836524515,PJ
6145,SW,2019,RSH,201.60779627029788,PJ
6146,TX,2019,RSH,137.2175178440058,PJ
6147,CA,2020,RSH,199.3684787239398,PJ
6148,CEN,2020,RSH,255.61379304355586,PJ
6149,MID_AT,2020,RSH,871.5633544484373,PJ
6150,NE,2020,RSH,747.574859188957,PJ
6151,NW,2020,RSH,177.67961013446626,PJ
6152,N_CEN,2020,RSH,937.4892584806977,PJ
6153,SE,2020,RSH,407.2258957866594,PJ
6154,SW,2020,RSH,204.35084964811549,PJ
6155,TX,2020,RSH,138.39964273951614,PJ
6156,CA,2021,RSH,201.81745361639182,PJ
6157,CEN,2021,RSH,258.2941980975601,PJ
6158,MID_AT,2021,RSH,880.1326712573147,PJ
6159,NE,2021,RSH,755.9200371477785,PJ
6160,NW,2021,RSH,179.88291783962754,PJ
6161,N_CEN,2021,RSH,948.1043227233956,PJ
6162,SE,2021,RSH,410.6399159614756,PJ
6163,SW,2021,RSH,206.93651024682887,PJ
6164,TX,2021,RSH,139.54530440630418,PJ
6165,CA,2022,RSH,204.11476120038986,PJ
6166,CEN,2022,RSH,260.693120358372,PJ
6167,MID_AT,2022,RSH,887.7583552939744,PJ
6168,NE,2022,RSH,763.2240786620375,PJ
6169,NW,2022,RSH,181.94592098639967,PJ
6170,N_CEN,2022,RSH,957.9017557230716,PJ
6171,SE,2022,RSH,413.6691796325185,PJ
6172,SW,2022,RSH,209.3476151561379,PJ
6173,TX,2022,RSH,140.5670454643951,PJ
6174,CA,2023,RSH,206.19652284438737,PJ
6175,CEN,2023,RSH,262.82900396703394,PJ
6176,MID_AT,2023,RSH,894.7961159428982,PJ
6177,NE,2023,RSH,770.1128580624621,PJ
6178,NW,2023,RSH,183.8236957245021,PJ
6179,N_CEN,2023,RSH,966.8619518622115,PJ
6180,SE,2023,RSH,416.3934705182791,PJ
6181,SW,2023,RSH,211.56400756639496,PJ
6182,TX,2023,RSH,141.46602509649117,PJ
6183,CA,2024,RSH,208.31376424714358,PJ
6184,CEN,2024,RSH,264.940852630546,PJ
6185,MID_AT,2024,RSH,901.2394866638654,PJ
6186,NE,2024,RSH,776.5186831711417,PJ
6187,NW,2024,RSH,185.6664029821764,PJ
6188,N_CEN,2024,RSH,975.1827707992503,PJ
6189,SE,2024,RSH,418.8034942862467,PJ
6190,SW,2024,RSH,213.56562756889375,PJ
6191,TX,2024,RSH,142.347736986293,PJ
6192,CA,2025,RSH,210.29688240198664,PJ
6193,CEN,2025,RSH,266.86077024013713,PJ
6194,MID_AT,2025,RSH,907.1876360534169,PJ
6195,NE,2025,RSH,782.4698281532272,PJ
6196,NW,2025,RSH,187.4300942969364,PJ
6197,N_CEN,2025,RSH,982.9231490366822,PJ
6198,SE,2025,RSH,421.07545024091183,PJ
6199,SW,2025,RSH,215.58250703687733,PJ
6200,TX,2025,RSH,143.17813350873388,PJ
6201,CA,2026,RSH,212.21825455503355,PJ
6202,CEN,2026,RSH,268.71192724609904,PJ
6203,MID_AT,2026,RSH,913.1386985137581,PJ
6204,NE,2026,RSH,788.3818109176656,PJ
6205,NW,2026,RSH,189.1552629775051,PJ
6206,N_CEN,2026,RSH,990.4871202960566,PJ
6207,SE,2026,RSH,423.3160182332611,PJ
6208,SW,2026,RSH,217.59835806543387,PJ
6209,TX,2026,RSH,143.90116361076187,PJ
6210,CA,2027,RSH,214.24138433570465,PJ
6211,CEN,2027,RSH,270.6917588365257,PJ
6212,MID_AT,2027,RSH,919.1623659769747,PJ
6213,NE,2027,RSH,794.39763100959,PJ
6214,NW,2027,RSH,190.9368793845254,PJ
6215,N_CEN,2027,RSH,998.413326506807,PJ
6216,SE,2027,RSH,425.6757302183522,PJ
6217,SW,2027,RSH,219.58933383894123,PJ
6218,TX,2027,RSH,144.73394884334243,PJ
6219,CA,2028,RSH,216.24636140343821,PJ
6220,CEN,2028,RSH,272.6070686207416,PJ
6221,MID_AT,2028,RSH,924.8753104680338,PJ
6222,NE,2028,RSH,800.1582970816003,PJ
6223,NW,2028,RSH,192.7060757081101,PJ
6224,N_CEN,2028,RSH,1006.0977367865695,PJ
6225,SE,2028,RSH,427.85800669854046,PJ
6226,SW,2028,RSH,221.57593064205827,PJ
6227,TX,2028,RSH,145.53820141301722,PJ
6228,CA,2029,RSH,218.1474041258868,PJ
6229,CEN,2029,RSH,274.40865930518163,PJ
6230,MID_AT,2029,RSH,930.6295171009712,PJ
6231,NE,2029,RSH,805.8516530247869,PJ
6232,NW,2029,RSH,194.36462516348408,PJ
6233,N_CEN,2029,RSH,1013.7617242437611,PJ
6234,SE,2029,RSH,430.0443350827416,PJ
6235,SW,2029,RSH,223.3883266558937,PJ
6236,TX,2029,RSH,146.21470838676856,PJ
6237,CA,2030,RSH,220.17506662776134,PJ
6238,CEN,2030,RSH,276.24522930132383,PJ
6239,MID_AT,2030,RSH,936.322594131023,PJ
6240,NE,2030,RSH,811.7517410389461,PJ
6241,NW,2030,RSH,196.13242747280057,PJ
6242,N_CEN,2030,RSH,1021.2158054261694,PJ
6243,SE,2030,RSH,432.04625101287525,PJ
6244,SW,2030,RSH,225.3168553350762,PJ
6245,TX,2030,RSH,146.9451448201654,PJ
6246,CA,2031,RSH,222.160677846302,PJ
6247,CEN,2031,RSH,278.09394579618197,PJ
6248,MID_AT,2031,RSH,942.2428989767873,PJ
6249,NE,2031,RSH,817.7407442080303,PJ
6250,NW,2031,RSH,197.85992053142922,PJ
6251,N_CEN,2031,RSH,1029.211085005182,PJ
6252,SE,2031,RSH,434.15245492204497,PJ
6253,SW,2031,RSH,227.19166609222646,PJ
6254,TX,2031,RSH,147.6584375995597,PJ
6255,CA,2032,RSH,224.11576917417608,PJ
6256,CEN,2032,RSH,279.9244228558409,PJ
6257,MID_AT,2032,RSH,947.9027233781054,PJ
6258,NE,2032,RSH,823.6739602579668,PJ
6259,NW,2032,RSH,199.56343164209864,PJ
6260,N_CEN,2032,RSH,1036.5930423559919,PJ
6261,SE,2032,RSH,436.10719573345887,PJ
6262,SW,2032,RSH,229.0473534964615,PJ
6263,TX,2032,RSH,148.375550505199,PJ
6264,CA,2033,RSH,225.9786543857507,PJ
6265,CEN,2033,RSH,281.6472219295142,PJ
6266,MID_AT,2033,RSH,953.3147630779631,PJ
6267,NE,2033,RSH,829.2447331029095,PJ
6268,NW,2033,RSH,201.19893608666325,PJ
6269,N_CEN,2033,RSH,1044.3670252149616,PJ
6270,SE,2033,RSH,437.95858663138256,PJ
6271,SW,2033,RSH,230.86223103156732,PJ
6272,TX,2033,RSH,148.96993710414552,PJ
6273,CA,2034,RSH,227.9613736659223,PJ
6274,CEN,2034,RSH,283.4217045256212,PJ
6275,MID_AT,2034,RSH,958.9637057493752,PJ
6276,NE,2034,RSH,834.9123979854924,PJ
6277,NW,2034,RSH,202.9097830142259,PJ
6278,N_CEN,2034,RSH,1051.7820174398782,PJ
6279,SE,2034,RSH,439.9332965679914,PJ
6280,SW,2034,RSH,232.68119464629305,PJ
6281,TX,2034,RSH,149.62721920318563,PJ
6282,CA,2035,RSH,229.89384447033797,PJ
6283,CEN,2035,RSH,285.1927077675006,PJ
6284,MID_AT,2035,RSH,964.4583082756999,PJ
6285,NE,2035,RSH,840.716171629738,PJ
6286,NW,2035,RSH,204.56685672504562,PJ
6287,N_CEN,2035,RSH,1059.734480898263,PJ
6288,SE,2035,RSH,441.7769511513139,PJ
6289,SW,2035,RSH,234.41486515262304,PJ
6290,TX,2035,RSH,150.22984531511045,PJ
6291,CA,2036,RSH,231.75329247663586,PJ
6292,CEN,2036,RSH,287.0102168376745,PJ
6293,MID_AT,2036,RSH,970.253714392954,PJ
6294,NE,2036,RSH,846.4691477329887,PJ
6295,NW,2036,RSH,206.23202212851922,PJ
6296,N_CEN,2036,RSH,1067.2131049599727,PJ
6297,SE,2036,RSH,444.0296983631862,PJ
6298,SW,2036,RSH,236.34948831359094,PJ
6299,TX,2036,RSH,150.95725908796666,PJ
6300,CA,2037,RSH,233.8046366350352,PJ
6301,CEN,2037,RSH,288.9407865323293,PJ
6302,MID_AT,2037,RSH,976.1669587842099,PJ
6303,NE,2037,RSH,852.2093779165284,PJ
6304,NW,2037,RSH,208.01624150119525,PJ
6305,N_CEN,2037,RSH,1075.4867954378071,PJ
6306,SE,2037,RSH,446.2105993733865,PJ
6307,SW,2037,RSH,238.28489161762636,PJ
6308,TX,2037,RSH,151.70966750827648,PJ
6309,CA,2038,RSH,235.8797666164019,PJ
6310,CEN,2038,RSH,290.91094512288095,PJ
6311,MID_AT,2038,RSH,982.3507436308893,PJ
6312,NE,2038,RSH,858.567094167962,PJ
6313,NW,2038,RSH,209.84160789853954,PJ
6314,N_CEN,2038,RSH,1083.59505863294,PJ
6315,SE,2038,RSH,448.40484292867063,PJ
6316,SW,2038,RSH,240.31996017013861,PJ
6317,TX,2038,RSH,152.49287228979048,PJ
6318,CA,2039,RSH,237.90059625849165,PJ
6319,CEN,2039,RSH,293.0096483963373,PJ
6320,MID_AT,2039,RSH,988.5455947467207,PJ
6321,NE,2039,RSH,864.5950143373798,PJ
6322,NW,2039,RSH,211.63647440958584,PJ
6323,N_CEN,2039,RSH,1092.3582235978477,PJ
6324,SE,2039,RSH,450.6874119819448,PJ
6325,SW,2039,RSH,242.36674209086894,PJ
6326,TX,2039,RSH,153.2941838316064,PJ
6327,CA,2040,RSH,239.98350056311043,PJ
6328,CEN,2040,RSH,295.1026171991061,PJ
6329,MID_AT,2040,RSH,995.1169098881268,PJ
6330,NE,2040,RSH,871.0261066196159,PJ
6331,NW,2040,RSH,213.48943981224352,PJ
6332,N_CEN,2040,RSH,1101.080679678816,PJ
6333,SE,2040,RSH,453.1551200895687,PJ
6334,SW,2040,RSH,244.48757857730715,PJ
6335,TX,2040,RSH,154.10039445325768,PJ
6336,CA,2041,RSH,240.4231638906277,PJ
6337,CEN,2041,RSH,295.2590637260466,PJ
6338,MID_AT,2041,RSH,992.0105035958367,PJ
6339,NE,2041,RSH,866.9150343487312,PJ
6340,NW,2041,RSH,213.96876361207762,PJ
6341,N_CEN,2041,RSH,1096.3883222775562,PJ
6342,SE,2041,RSH,453.1989892458292,PJ
6343,SW,2041,RSH,245.26782191232505,PJ
6344,TX,2041,RSH,154.81381585129324,PJ
6345,CA,2042,RSH,240.88154202550706,PJ
6346,CEN,2042,RSH,295.51144169371963,PJ
6347,MID_AT,2042,RSH,988.9276245745298,PJ
6348,NE,2042,RSH,862.869764119522,PJ
6349,NW,2042,RSH,214.48981151963838,PJ
6350,N_CEN,2042,RSH,1091.80718987993,PJ
6351,SE,2042,RSH,453.28836957176946,PJ
6352,SW,2042,RSH,246.16157636015734,PJ
6353,TX,2042,RSH,155.5597049599621,PJ
6354,CA,2043,RSH,241.43128607130112,PJ
6355,CEN,2043,RSH,295.794509514984,PJ
6356,MID_AT,2043,RSH,986.1697363214762,PJ
6357,NE,2043,RSH,859.024173777145,PJ
6358,NW,2043,RSH,215.0684723508989,PJ
6359,N_CEN,2043,RSH,1087.5446931320785,PJ
6360,SE,2043,RSH,453.51432302174084,PJ
6361,SW,2043,RSH,247.05922592743417,PJ
6362,TX,2043,RSH,156.33632261446274,PJ
6363,CA,2044,RSH,241.91375699036402,PJ
6364,CEN,2044,RSH,296.1644931725727,PJ
6365,MID_AT,2044,RSH,983.5647698358654,PJ
6366,NE,2044,RSH,855.2947962013258,PJ
6367,NW,2044,RSH,215.6335574767617,PJ
